policy_id,policyholder_id,policy_type,coverage_amount,premium_amount,status,start_date,end_date,deductible,coverage_limits
POL_PH_000282_1,PH_000282,Home,38.42,100,Active,2023-12-25 20:57:36.588641,2024-12-24 20:57:36.588641,3698.54,"{'per_incident': 30.74, 'annual': 38.42, 'lifetime': 76.84}"
POL_PH_000283_1,PH_000283,Life,150.5,100,Active,2024-03-08 20:57:36.588641,2025-03-08 20:57:36.588641,3266.62,"{'per_incident': 120.4, 'annual': 150.5, 'lifetime': 301.0}"
POL_PH_000284_1,PH_000284,Auto,28.72,100,Cancelled,2023-04-17 20:57:36.588641,2024-04-16 20:57:36.588641,3665.07,"{'per_incident': 22.98, 'annual': 28.72, 'lifetime': 57.44}"
POL_PH_000285_1,PH_000285,Disability,40.96,100,Active,2023-05-16 20:57:36.588641,2024-05-15 20:57:36.588641,2986.01,"{'per_incident': 32.77, 'annual': 40.96, 'lifetime': 81.92}"
POL_PH_000286_1,PH_000286,Home,11.66,100,Active,2023-06-18 20:57:36.588641,2024-06-17 20:57:36.588641,2000.12,"{'per_incident': 9.33, 'annual': 11.66, 'lifetime': 23.32}"
POL_PH_000287_1,PH_000287,Home,86.66,100,Active,2025-06-10 20:57:36.588641,2026-06-10 20:57:36.588641,1260.77,"{'per_incident': 69.33, 'annual': 86.66, 'lifetime': 173.32}"
POL_PH_000287_2,PH_000287,Disability,21.35,100,Active,2024-07-29 20:57:36.588641,2025-07-29 20:57:36.588641,2261.1,"{'per_incident': 17.08, 'annual': 21.35, 'lifetime': 42.7}"
POL_PH_000288_1,PH_000288,Home,211.18,100,Inactive,2023-09-19 20:57:36.589639,2024-09-18 20:57:36.589639,1608.19,"{'per_incident': 168.94, 'annual': 211.18, 'lifetime': 422.36}"
POL_PH_000289_1,PH_000289,Auto,57.15,100,Active,2024-05-23 20:57:36.589639,2025-05-23 20:57:36.589639,4548.24,"{'per_incident': 45.72, 'annual': 57.15, 'lifetime': 114.3}"
POL_PH_000290_1,PH_000290,Health,34.43,100,Inactive,2022-12-21 20:57:36.589639,2023-12-21 20:57:36.589639,2837.72,"{'per_incident': 27.54, 'annual': 34.43, 'lifetime': 68.86}"
POL_PH_000291_1,PH_000291,Auto,48.05,100,Active,2023-08-18 20:57:36.589639,2024-08-17 20:57:36.589639,3087.98,"{'per_incident': 38.44, 'annual': 48.05, 'lifetime': 96.1}"
POL_PH_000292_1,PH_000292,Life,94.86,100,Active,2022-10-18 20:57:36.589639,2023-10-18 20:57:36.589639,1915.59,"{'per_incident': 75.89, 'annual': 94.86, 'lifetime': 189.72}"
POL_PH_000293_1,PH_000293,Auto,74.35,100,Active,2023-12-16 20:57:36.589639,2024-12-15 20:57:36.589639,2806.15,"{'per_incident': 59.48, 'annual': 74.35, 'lifetime': 148.7}"
POL_PH_000293_2,PH_000293,Auto,86.37,100,Active,2024-09-07 20:57:36.589639,2025-09-07 20:57:36.589639,544.23,"{'per_incident': 69.1, 'annual': 86.37, 'lifetime': 172.74}"
POL_PH_000293_3,PH_000293,Auto,85.27,100,Active,2024-08-16 20:57:36.589639,2025-08-16 20:57:36.589639,389.23,"{'per_incident': 68.22, 'annual': 85.27, 'lifetime': 170.54}"
POL_PH_000294_1,PH_000294,Life,180.66,100,Inactive,2023-12-29 20:57:36.589639,2024-12-28 20:57:36.589639,3575.42,"{'per_incident': 144.53, 'annual': 180.66, 'lifetime': 361.32}"
POL_PH_000295_1,PH_000295,Disability,136.76,100,Active,2025-02-03 20:57:36.589639,2026-02-03 20:57:36.589639,4521.82,"{'per_incident': 109.41, 'annual': 136.76, 'lifetime': 273.52}"
POL_PH_000296_1,PH_000296,Auto,19.84,100,Active,2022-12-31 20:57:36.589639,2023-12-31 20:57:36.589639,4146.81,"{'per_incident': 15.87, 'annual': 19.84, 'lifetime': 39.68}"
POL_PH_000297_1,PH_000297,Auto,249.53,100,Active,2024-12-02 20:57:36.589639,2025-12-02 20:57:36.589639,1874.35,"{'per_incident': 199.62, 'annual': 249.53, 'lifetime': 499.06}"
POL_PH_000297_2,PH_000297,Life,130.8,100,Active,2024-03-10 20:57:36.589639,2025-03-10 20:57:36.589639,3605.23,"{'per_incident': 104.64, 'annual': 130.8, 'lifetime': 261.6}"
POL_PH_000298_1,PH_000298,Auto,50.56,100,Active,2024-08-12 20:57:36.589639,2025-08-12 20:57:36.589639,1894.13,"{'per_incident': 40.45, 'annual': 50.56, 'lifetime': 101.12}"
POL_PH_000298_2,PH_000298,Life,191.08,100,Active,2023-10-04 20:57:36.589639,2024-10-03 20:57:36.589639,126.2,"{'per_incident': 152.86, 'annual': 191.08, 'lifetime': 382.16}"
POL_PH_000299_1,PH_000299,Home,80.61,100,Inactive,2025-02-20 20:57:36.590639,2026-02-20 20:57:36.590639,644.72,"{'per_incident': 64.49, 'annual': 80.61, 'lifetime': 161.22}"
POL_PH_000299_2,PH_000299,Auto,109.47,100,Active,2024-05-23 20:57:36.590639,2025-05-23 20:57:36.590639,2775.71,"{'per_incident': 87.58, 'annual': 109.47, 'lifetime': 218.94}"
POL_PH_000300_1,PH_000300,Life,911.05,100,Active,2023-08-25 20:57:36.590639,2024-08-24 20:57:36.590639,4414.25,"{'per_incident': 728.84, 'annual': 911.05, 'lifetime': 1822.1}"
POL_PH_000301_1,PH_000301,Auto,16.4,100,Active,2024-05-21 20:57:36.590639,2025-05-21 20:57:36.590639,1804.68,"{'per_incident': 13.12, 'annual': 16.4, 'lifetime': 32.8}"
POL_PH_000302_1,PH_000302,Disability,635.72,100,Inactive,2023-12-02 20:57:36.590639,2024-12-01 20:57:36.590639,1710.68,"{'per_incident': 508.58, 'annual': 635.72, 'lifetime': 1271.44}"
POL_PH_000302_2,PH_000302,Auto,320.73,100,Active,2023-04-13 20:57:36.590639,2024-04-12 20:57:36.590639,2734.62,"{'per_incident': 256.58, 'annual': 320.73, 'lifetime': 641.46}"
POL_PH_000302_3,PH_000302,Life,313.33,100,Active,2023-10-13 20:57:36.590639,2024-10-12 20:57:36.590639,4623.16,"{'per_incident': 250.66, 'annual': 313.33, 'lifetime': 626.66}"
POL_PH_000303_1,PH_000303,Home,50.39,100,Active,2023-07-22 20:57:36.591639,2024-07-21 20:57:36.591639,2116.07,"{'per_incident': 40.31, 'annual': 50.39, 'lifetime': 100.78}"
POL_PH_000304_1,PH_000304,Life,71.37,100,Active,2024-03-06 20:57:36.591639,2025-03-06 20:57:36.591639,4774.48,"{'per_incident': 57.1, 'annual': 71.37, 'lifetime': 142.74}"
POL_PH_000305_1,PH_000305,Health,83.42,100,Active,2023-12-28 20:57:36.591639,2024-12-27 20:57:36.591639,3059.54,"{'per_incident': 66.74, 'annual': 83.42, 'lifetime': 166.84}"
POL_PH_000306_1,PH_000306,Home,105.31,100,Inactive,2023-01-15 20:57:36.591639,2024-01-15 20:57:36.591639,1817.38,"{'per_incident': 84.25, 'annual': 105.31, 'lifetime': 210.62}"
POL_PH_000306_2,PH_000306,Home,64.44,100,Active,2024-12-23 20:57:36.591639,2025-12-23 20:57:36.591639,2449.98,"{'per_incident': 51.55, 'annual': 64.44, 'lifetime': 128.88}"
POL_PH_000306_3,PH_000306,Home,22.36,100,Active,2023-01-01 20:57:36.591639,2024-01-01 20:57:36.591639,2837.76,"{'per_incident': 17.89, 'annual': 22.36, 'lifetime': 44.72}"
POL_PH_000307_1,PH_000307,Health,79.35,100,Active,2025-05-04 20:57:36.591639,2026-05-04 20:57:36.591639,196.06,"{'per_incident': 63.48, 'annual': 79.35, 'lifetime': 158.7}"
POL_PH_000308_1,PH_000308,Auto,165.18,100,Active,2025-03-29 20:57:36.591639,2026-03-29 20:57:36.591639,3484.27,"{'per_incident': 132.14, 'annual': 165.18, 'lifetime': 330.36}"
POL_PH_000308_2,PH_000308,Auto,75.24,100,Inactive,2022-12-28 20:57:36.591639,2023-12-28 20:57:36.591639,1967.43,"{'per_incident': 60.19, 'annual': 75.24, 'lifetime': 150.48}"
POL_PH_000309_1,PH_000309,Home,41.12,100,Inactive,2024-07-19 20:57:36.591639,2025-07-19 20:57:36.591639,2664.85,"{'per_incident': 32.9, 'annual': 41.12, 'lifetime': 82.24}"
POL_PH_000310_1,PH_000310,Auto,161.9,100,Active,2022-11-01 20:57:36.591639,2023-11-01 20:57:36.591639,4883.66,"{'per_incident': 129.52, 'annual': 161.9, 'lifetime': 323.8}"
POL_PH_000311_1,PH_000311,Home,21.43,100,Active,2024-12-19 20:57:36.591639,2025-12-19 20:57:36.591639,1057.74,"{'per_incident': 17.14, 'annual': 21.43, 'lifetime': 42.86}"
POL_PH_000312_1,PH_000312,Home,49.32,100,Active,2023-07-02 20:57:36.591639,2024-07-01 20:57:36.591639,4596.16,"{'per_incident': 39.46, 'annual': 49.32, 'lifetime': 98.64}"
POL_PH_000312_2,PH_000312,Life,66.03,100,Active,2023-12-19 20:57:36.591639,2024-12-18 20:57:36.591639,3217.51,"{'per_incident': 52.82, 'annual': 66.03, 'lifetime': 132.06}"
POL_PH_000312_3,PH_000312,Health,40.61,100,Inactive,2023-04-28 20:57:36.591639,2024-04-27 20:57:36.591639,4808.28,"{'per_incident': 32.49, 'annual': 40.61, 'lifetime': 81.22}"
POL_PH_000313_1,PH_000313,Auto,20.88,100,Active,2025-05-03 20:57:36.592640,2026-05-03 20:57:36.592640,4566.79,"{'per_incident': 16.7, 'annual': 20.88, 'lifetime': 41.76}"
POL_PH_000314_1,PH_000314,Health,334.17,100,Active,2024-10-17 20:57:36.592640,2025-10-17 20:57:36.592640,3604.72,"{'per_incident': 267.34, 'annual': 334.17, 'lifetime': 668.34}"
POL_PH_000315_1,PH_000315,Home,84.31,100,Active,2024-11-13 20:57:36.592640,2025-11-13 20:57:36.592640,1017.84,"{'per_incident': 67.45, 'annual': 84.31, 'lifetime': 168.62}"
POL_PH_000315_2,PH_000315,Home,20.98,100,Active,2024-07-07 20:57:36.592640,2025-07-07 20:57:36.592640,3274.8,"{'per_incident': 16.78, 'annual': 20.98, 'lifetime': 41.96}"
POL_PH_000316_1,PH_000316,Auto,139.92,100,Active,2023-09-20 20:57:36.592640,2024-09-19 20:57:36.592640,3592.77,"{'per_incident': 111.94, 'annual': 139.92, 'lifetime': 279.84}"
POL_PH_000317_1,PH_000317,Auto,26.04,100,Cancelled,2023-05-06 20:57:36.592640,2024-05-05 20:57:36.592640,1945.15,"{'per_incident': 20.83, 'annual': 26.04, 'lifetime': 52.08}"
POL_PH_000318_1,PH_000318,Health,61.94,100,Inactive,2023-01-27 20:57:36.592640,2024-01-27 20:57:36.592640,4323.75,"{'per_incident': 49.55, 'annual': 61.94, 'lifetime': 123.88}"
POL_PH_000319_1,PH_000319,Home,226.02,100,Active,2024-11-01 20:57:36.592640,2025-11-01 20:57:36.592640,1361.92,"{'per_incident': 180.82, 'annual': 226.02, 'lifetime': 452.04}"
POL_PH_000320_1,PH_000320,Auto,406.5,100,Active,2023-11-13 20:57:36.592640,2024-11-12 20:57:36.592640,452.29,"{'per_incident': 325.2, 'annual': 406.5, 'lifetime': 813.0}"
POL_PH_000321_1,PH_000321,Health,30.61,100,Active,2024-08-17 20:57:36.592640,2025-08-17 20:57:36.592640,1055.32,"{'per_incident': 24.49, 'annual': 30.61, 'lifetime': 61.22}"
POL_PH_000322_1,PH_000322,Health,113.57,100,Active,2025-03-09 20:57:36.592640,2026-03-09 20:57:36.592640,747.37,"{'per_incident': 90.86, 'annual': 113.57, 'lifetime': 227.14}"
POL_PH_000322_2,PH_000322,Auto,196.4,100,Active,2022-11-27 20:57:36.592640,2023-11-27 20:57:36.592640,1120.73,"{'per_incident': 157.12, 'annual': 196.4, 'lifetime': 392.8}"
POL_PH_000322_3,PH_000322,Auto,205.73,100,Active,2023-10-10 20:57:36.592640,2024-10-09 20:57:36.592640,3264.07,"{'per_incident': 164.58, 'annual': 205.73, 'lifetime': 411.46}"
POL_PH_000323_1,PH_000323,Auto,54.25,100,Active,2024-08-24 20:57:36.593639,2025-08-24 20:57:36.593639,2148.45,"{'per_incident': 43.4, 'annual': 54.25, 'lifetime': 108.5}"
POL_PH_000323_2,PH_000323,Auto,51.6,100,Inactive,2023-11-19 20:57:36.593639,2024-11-18 20:57:36.593639,2020.65,"{'per_incident': 41.28, 'annual': 51.6, 'lifetime': 103.2}"
POL_PH_000323_3,PH_000323,Auto,133.77,100,Active,2025-04-25 20:57:36.593639,2026-04-25 20:57:36.593639,1688.86,"{'per_incident': 107.02, 'annual': 133.77, 'lifetime': 267.54}"
POL_PH_000324_1,PH_000324,Life,303.32,100,Active,2025-08-12 20:57:36.593639,2026-08-12 20:57:36.593639,709.11,"{'per_incident': 242.66, 'annual': 303.32, 'lifetime': 606.64}"
POL_PH_000324_2,PH_000324,Disability,322.6,100,Active,2023-02-08 20:57:36.593639,2024-02-08 20:57:36.593639,2291.05,"{'per_incident': 258.08, 'annual': 322.6, 'lifetime': 645.2}"
POL_PH_000325_1,PH_000325,Life,28.52,100,Active,2024-02-08 20:57:36.593639,2025-02-07 20:57:36.593639,1016.52,"{'per_incident': 22.82, 'annual': 28.52, 'lifetime': 57.04}"
POL_PH_000325_2,PH_000325,Health,57.4,100,Active,2024-06-19 20:57:36.593639,2025-06-19 20:57:36.593639,3211.44,"{'per_incident': 45.92, 'annual': 57.4, 'lifetime': 114.8}"
POL_PH_000325_3,PH_000325,Auto,42.16,100,Active,2024-09-10 20:57:36.593639,2025-09-10 20:57:36.593639,4278.34,"{'per_incident': 33.73, 'annual': 42.16, 'lifetime': 84.32}"
POL_PH_000326_1,PH_000326,Auto,78.31,100,Active,2024-10-01 20:57:36.593639,2025-10-01 20:57:36.593639,2078.33,"{'per_incident': 62.65, 'annual': 78.31, 'lifetime': 156.62}"
POL_PH_000327_1,PH_000327,Life,31.34,100,Active,2022-11-23 20:57:36.593639,2023-11-23 20:57:36.593639,168.06,"{'per_incident': 25.07, 'annual': 31.34, 'lifetime': 62.68}"
POL_PH_000328_1,PH_000328,Auto,60.74,100,Active,2025-02-22 20:57:36.593639,2026-02-22 20:57:36.593639,3923.14,"{'per_incident': 48.59, 'annual': 60.74, 'lifetime': 121.48}"
POL_PH_000329_1,PH_000329,Home,109.67,100,Active,2024-11-29 20:57:36.593639,2025-11-29 20:57:36.593639,4545.21,"{'per_incident': 87.74, 'annual': 109.67, 'lifetime': 219.34}"
POL_PH_000329_2,PH_000329,Health,158.69,100,Active,2023-03-17 20:57:36.593639,2024-03-16 20:57:36.593639,1115.63,"{'per_incident': 126.95, 'annual': 158.69, 'lifetime': 317.38}"
POL_PH_000330_1,PH_000330,Life,177.46,100,Active,2023-03-26 20:57:36.594640,2024-03-25 20:57:36.594640,764.52,"{'per_incident': 141.97, 'annual': 177.46, 'lifetime': 354.92}"
POL_PH_000331_1,PH_000331,Disability,49.68,100,Active,2023-05-18 20:57:36.594640,2024-05-17 20:57:36.594640,249.45,"{'per_incident': 39.74, 'annual': 49.68, 'lifetime': 99.36}"
POL_PH_000331_2,PH_000331,Life,86.01,100,Active,2023-03-27 20:57:36.594640,2024-03-26 20:57:36.594640,1792.99,"{'per_incident': 68.81, 'annual': 86.01, 'lifetime': 172.02}"
POL_PH_000332_1,PH_000332,Life,145.15,100,Active,2022-12-18 20:57:36.594640,2023-12-18 20:57:36.594640,106.09,"{'per_incident': 116.12, 'annual': 145.15, 'lifetime': 290.3}"
POL_PH_000333_1,PH_000333,Health,344.73,100,Inactive,2023-06-28 20:57:36.594640,2024-06-27 20:57:36.594640,2569.1,"{'per_incident': 275.78, 'annual': 344.73, 'lifetime': 689.46}"
POL_PH_000334_1,PH_000334,Auto,306.46,100,Active,2025-08-12 20:57:36.594640,2026-08-12 20:57:36.594640,3279.6,"{'per_incident': 245.17, 'annual': 306.46, 'lifetime': 612.92}"
POL_PH_000335_1,PH_000335,Life,306.11,100,Active,2025-06-05 20:57:36.594640,2026-06-05 20:57:36.594640,377.3,"{'per_incident': 244.89, 'annual': 306.11, 'lifetime': 612.22}"
POL_PH_000336_1,PH_000336,Life,66.05,100,Inactive,2024-07-09 20:57:36.594640,2025-07-09 20:57:36.594640,1070.69,"{'per_incident': 52.84, 'annual': 66.05, 'lifetime': 132.1}"
POL_PH_000337_1,PH_000337,Health,68.56,100,Active,2023-07-19 20:57:36.594640,2024-07-18 20:57:36.594640,4182.75,"{'per_incident': 54.85, 'annual': 68.56, 'lifetime': 137.12}"
POL_PH_000338_1,PH_000338,Auto,281.97,100,Active,2025-07-24 20:57:36.594640,2026-07-24 20:57:36.594640,2033.79,"{'per_incident': 225.58, 'annual': 281.97, 'lifetime': 563.94}"
POL_PH_000338_2,PH_000338,Home,152.9,100,Active,2023-11-01 20:57:36.594640,2024-10-31 20:57:36.594640,196.35,"{'per_incident': 122.32, 'annual': 152.9, 'lifetime': 305.8}"
POL_PH_000339_1,PH_000339,Life,292.22,100,Active,2024-07-27 20:57:36.594640,2025-07-27 20:57:36.594640,3679.09,"{'per_incident': 233.78, 'annual': 292.22, 'lifetime': 584.44}"
POL_PH_000340_1,PH_000340,Auto,388.38,100,Inactive,2025-07-16 20:57:36.594640,2026-07-16 20:57:36.594640,3118.92,"{'per_incident': 310.7, 'annual': 388.38, 'lifetime': 776.76}"
POL_PH_000341_1,PH_000341,Life,69.65,100,Active,2025-08-13 20:57:36.594640,2026-08-13 20:57:36.594640,1559.54,"{'per_incident': 55.72, 'annual': 69.65, 'lifetime': 139.3}"
POL_PH_000342_1,PH_000342,Auto,33.27,100,Active,2024-03-30 20:57:36.594640,2025-03-30 20:57:36.594640,4543.37,"{'per_incident': 26.62, 'annual': 33.27, 'lifetime': 66.54}"
POL_PH_000343_1,PH_000343,Health,11.21,100,Active,2024-05-15 20:57:36.595638,2025-05-15 20:57:36.595638,732.24,"{'per_incident': 8.97, 'annual': 11.21, 'lifetime': 22.42}"
POL_PH_000343_2,PH_000343,Life,55.73,100,Active,2023-09-16 20:57:36.595638,2024-09-15 20:57:36.595638,826.2,"{'per_incident': 44.58, 'annual': 55.73, 'lifetime': 111.46}"
POL_PH_000344_1,PH_000344,Auto,34.98,100,Active,2023-11-21 20:57:36.595638,2024-11-20 20:57:36.595638,3241.7,"{'per_incident': 27.98, 'annual': 34.98, 'lifetime': 69.96}"
POL_PH_000344_2,PH_000344,Home,87.25,100,Cancelled,2024-11-30 20:57:36.595638,2025-11-30 20:57:36.595638,4454.34,"{'per_incident': 69.8, 'annual': 87.25, 'lifetime': 174.5}"
POL_PH_000345_1,PH_000345,Health,234.53,100,Active,2025-01-23 20:57:36.595638,2026-01-23 20:57:36.595638,4119.37,"{'per_incident': 187.62, 'annual': 234.53, 'lifetime': 469.06}"
POL_PH_000345_2,PH_000345,Life,246.74,100,Active,2023-06-28 20:57:36.595638,2024-06-27 20:57:36.595638,1703.17,"{'per_incident': 197.39, 'annual': 246.74, 'lifetime': 493.48}"
POL_PH_000346_1,PH_000346,Home,106.13,100,Active,2022-10-26 20:57:36.595638,2023-10-26 20:57:36.595638,1902.82,"{'per_incident': 84.9, 'annual': 106.13, 'lifetime': 212.26}"
POL_PH_000347_1,PH_000347,Life,145.55,100,Active,2023-12-04 20:57:36.595638,2024-12-03 20:57:36.595638,918.88,"{'per_incident': 116.44, 'annual': 145.55, 'lifetime': 291.1}"
POL_PH_000347_2,PH_000347,Health,97.11,100,Inactive,2024-09-13 20:57:36.595638,2025-09-13 20:57:36.595638,3952.37,"{'per_incident': 77.69, 'annual': 97.11, 'lifetime': 194.22}"
POL_PH_000347_3,PH_000347,Auto,113.21,100,Active,2025-04-10 20:57:36.595638,2026-04-10 20:57:36.595638,553.86,"{'per_incident': 90.57, 'annual': 113.21, 'lifetime': 226.42}"
POL_PH_000348_1,PH_000348,Health,111.48,100,Active,2025-05-20 20:57:36.595638,2026-05-20 20:57:36.595638,1512.04,"{'per_incident': 89.18, 'annual': 111.48, 'lifetime': 222.96}"
POL_PH_000349_1,PH_000349,Home,88.33,100,Inactive,2023-12-20 20:57:36.595638,2024-12-19 20:57:36.595638,2328.72,"{'per_incident': 70.66, 'annual': 88.33, 'lifetime': 176.66}"
POL_PH_000350_1,PH_000350,Auto,59.68,100,Active,2024-01-04 20:57:36.595638,2025-01-03 20:57:36.595638,621.67,"{'per_incident': 47.74, 'annual': 59.68, 'lifetime': 119.36}"
POL_PH_000350_2,PH_000350,Home,41.01,100,Active,2023-01-31 20:57:36.595638,2024-01-31 20:57:36.595638,1964.14,"{'per_incident': 32.81, 'annual': 41.01, 'lifetime': 82.02}"
POL_PH_000351_1,PH_000351,Health,149.45,100,Active,2022-09-21 20:57:36.595638,2023-09-21 20:57:36.595638,3379.0,"{'per_incident': 119.56, 'annual': 149.45, 'lifetime': 298.9}"
POL_PH_000352_1,PH_000352,Auto,20.02,100,Inactive,2023-09-30 20:57:36.596638,2024-09-29 20:57:36.596638,2105.39,"{'per_incident': 16.02, 'annual': 20.02, 'lifetime': 40.04}"
POL_PH_000352_2,PH_000352,Disability,20.8,100,Active,2023-03-17 20:57:36.596638,2024-03-16 20:57:36.596638,4658.45,"{'per_incident': 16.64, 'annual': 20.8, 'lifetime': 41.6}"
POL_PH_000353_1,PH_000353,Home,45.52,100,Inactive,2024-11-20 20:57:36.596638,2025-11-20 20:57:36.596638,1589.79,"{'per_incident': 36.42, 'annual': 45.52, 'lifetime': 91.04}"
POL_PH_000354_1,PH_000354,Disability,13.65,100,Active,2023-09-20 20:57:36.596638,2024-09-19 20:57:36.596638,959.11,"{'per_incident': 10.92, 'annual': 13.65, 'lifetime': 27.3}"
POL_PH_000354_2,PH_000354,Health,45.28,100,Active,2022-11-22 20:57:36.596638,2023-11-22 20:57:36.596638,4552.65,"{'per_incident': 36.22, 'annual': 45.28, 'lifetime': 90.56}"
POL_PH_000355_1,PH_000355,Auto,249.62,100,Active,2023-08-17 20:57:36.596638,2024-08-16 20:57:36.596638,2660.42,"{'per_incident': 199.7, 'annual': 249.62, 'lifetime': 499.24}"
POL_PH_000355_2,PH_000355,Home,146.21,100,Active,2024-08-01 20:57:36.596638,2025-08-01 20:57:36.596638,2944.01,"{'per_incident': 116.97, 'annual': 146.21, 'lifetime': 292.42}"
POL_PH_000356_1,PH_000356,Home,103.6,100,Active,2024-09-18 20:57:36.596638,2025-09-18 20:57:36.596638,178.97,"{'per_incident': 82.88, 'annual': 103.6, 'lifetime': 207.2}"
POL_PH_000357_1,PH_000357,Home,75.98,100,Active,2023-05-18 20:57:36.596638,2024-05-17 20:57:36.596638,3306.66,"{'per_incident': 60.78, 'annual': 75.98, 'lifetime': 151.96}"
POL_PH_000358_1,PH_000358,Home,455.03,100,Inactive,2025-07-13 20:57:36.597639,2026-07-13 20:57:36.597639,1148.69,"{'per_incident': 364.02, 'annual': 455.03, 'lifetime': 910.06}"
POL_PH_000358_2,PH_000358,Life,509.48,100,Active,2024-05-11 20:57:36.597639,2025-05-11 20:57:36.597639,4764.98,"{'per_incident': 407.58, 'annual': 509.48, 'lifetime': 1018.96}"
POL_PH_000358_3,PH_000358,Health,267.6,100,Active,2024-05-19 20:57:36.597639,2025-05-19 20:57:36.597639,964.4,"{'per_incident': 214.08, 'annual': 267.6, 'lifetime': 535.2}"
POL_PH_000359_1,PH_000359,Health,65.55,100,Inactive,2024-11-26 20:57:36.597639,2025-11-26 20:57:36.597639,1625.48,"{'per_incident': 52.44, 'annual': 65.55, 'lifetime': 131.1}"
POL_PH_000360_1,PH_000360,Auto,323.37,100,Active,2024-06-15 20:57:36.597639,2025-06-15 20:57:36.597639,4070.17,"{'per_incident': 258.7, 'annual': 323.37, 'lifetime': 646.74}"
POL_PH_000361_1,PH_000361,Auto,89.18,100,Active,2025-07-08 20:57:36.597639,2026-07-08 20:57:36.597639,3305.31,"{'per_incident': 71.34, 'annual': 89.18, 'lifetime': 178.36}"
POL_PH_000362_1,PH_000362,Home,76.23,100,Inactive,2022-10-23 20:57:36.597639,2023-10-23 20:57:36.597639,1667.75,"{'per_incident': 60.98, 'annual': 76.23, 'lifetime': 152.46}"
POL_PH_000362_2,PH_000362,Auto,63.88,100,Active,2024-09-09 20:57:36.597639,2025-09-09 20:57:36.597639,4627.88,"{'per_incident': 51.1, 'annual': 63.88, 'lifetime': 127.76}"
POL_PH_000363_1,PH_000363,Auto,221.84,100,Inactive,2024-12-12 20:57:36.597639,2025-12-12 20:57:36.597639,1752.11,"{'per_incident': 177.47, 'annual': 221.84, 'lifetime': 443.68}"
POL_PH_000363_2,PH_000363,Home,372.28,100,Active,2023-08-02 20:57:36.597639,2024-08-01 20:57:36.597639,4532.07,"{'per_incident': 297.82, 'annual': 372.28, 'lifetime': 744.56}"
POL_PH_000364_1,PH_000364,Auto,29.56,100,Inactive,2025-06-06 20:57:36.597639,2026-06-06 20:57:36.597639,4994.78,"{'per_incident': 23.65, 'annual': 29.56, 'lifetime': 59.12}"
POL_PH_000364_2,PH_000364,Life,38.54,100,Active,2023-07-15 20:57:36.597639,2024-07-14 20:57:36.597639,2007.87,"{'per_incident': 30.83, 'annual': 38.54, 'lifetime': 77.08}"
POL_PH_000365_1,PH_000365,Health,48.05,100,Active,2024-03-16 20:57:36.598639,2025-03-16 20:57:36.598639,3589.45,"{'per_incident': 38.44, 'annual': 48.05, 'lifetime': 96.1}"
POL_PH_000365_2,PH_000365,Home,64.49,100,Active,2025-05-14 20:57:36.598639,2026-05-14 20:57:36.598639,1498.16,"{'per_incident': 51.59, 'annual': 64.49, 'lifetime': 128.98}"
POL_PH_000366_1,PH_000366,Auto,77.88,100,Active,2025-05-15 20:57:36.598639,2026-05-15 20:57:36.598639,1310.25,"{'per_incident': 62.3, 'annual': 77.88, 'lifetime': 155.76}"
