claim_id,policyholder_id,claim_type,claim_amount,severity,status,claim_date,description
CL_000731,PH_000336,Property,1413.03,Medium,Denied,2022-01-05 20:57:36.500601,Property claim - Medium severity
CL_000732,PH_000303,Property,504.12,Medium,Closed,2024-01-01 20:57:36.500601,Property claim - Medium severity
CL_000733,PH_000457,Auto,499.9,Low,Closed,2022-05-04 20:57:36.500601,Auto claim - Low severity
CL_000734,PH_000735,Disability,923.98,Medium,Closed,2023-05-01 20:57:36.500601,Disability claim - Medium severity
CL_000735,PH_000171,Property,5273.2,High,Closed,2021-11-07 20:57:36.500601,Property claim - High severity
CL_000736,PH_000455,Property,701.14,Low,Closed,2023-10-01 20:57:36.500601,Property claim - Low severity
CL_000737,PH_000458,Auto,337.12,Low,Closed,2025-06-25 20:57:36.500601,Auto claim - Low severity
CL_000738,PH_000745,Property,445.61,Low,Closed,2020-11-03 20:57:36.500601,Property claim - Low severity
CL_000739,PH_000934,Property,2514.95,High,Open,2023-09-28 20:57:36.500601,Property claim - High severity
CL_000740,PH_000630,Health,416.86,Low,Closed,2023-04-13 20:57:36.500601,Health claim - Low severity
CL_000741,PH_000282,Auto,624.24,Low,Open,2022-02-18 20:57:36.500601,Auto claim - Low severity
CL_000742,PH_000811,Auto,929.12,Low,Closed,2025-05-25 20:57:36.500601,Auto claim - Low severity
CL_000743,PH_000077,Health,423.06,Low,Under Review,2021-12-15 20:57:36.500601,Health claim - Low severity
CL_000744,PH_000653,Property,1044.8,Medium,Closed,2023-06-11 20:57:36.500601,Property claim - Medium severity
CL_000745,PH_000373,Auto,1577.44,Medium,Closed,2022-11-04 20:57:36.500601,Auto claim - Medium severity
CL_000746,PH_000821,Health,344.45,Low,Under Review,2021-07-07 20:57:36.500601,Health claim - Low severity
CL_000747,PH_000696,Auto,161.1,Low,Closed,2024-10-27 20:57:36.500601,Auto claim - Low severity
CL_000748,PH_000976,Auto,1294.4,Medium,Closed,2025-07-18 20:57:36.500601,Auto claim - Medium severity
CL_000749,PH_000147,Property,832.27,Medium,Closed,2020-12-16 20:57:36.500601,Property claim - Medium severity
CL_000750,PH_000623,Property,24402.12,Critical,Closed,2021-12-01 20:57:36.500601,Property claim - Critical severity
CL_000751,PH_000801,Health,586.63,Medium,Closed,2023-04-06 20:57:36.501602,Health claim - Medium severity
CL_000752,PH_000036,Health,1374.33,Medium,Closed,2025-01-04 20:57:36.501602,Health claim - Medium severity
CL_000753,PH_000069,Auto,230.65,Low,Closed,2024-05-24 20:57:36.501602,Auto claim - Low severity
CL_000754,PH_000798,Auto,282.21,Low,Closed,2022-02-06 20:57:36.501602,Auto claim - Low severity
CL_000755,PH_000376,Auto,398.95,Low,Closed,2023-09-09 20:57:36.501602,Auto claim - Low severity
CL_000756,PH_000393,Health,348.29,Low,Closed,2022-07-16 20:57:36.501602,Health claim - Low severity
CL_000757,PH_000034,Property,509.93,Low,Closed,2022-04-29 20:57:36.501602,Property claim - Low severity
CL_000758,PH_000158,Property,5876.96,High,Closed,2021-11-29 20:57:36.501602,Property claim - High severity
CL_000759,PH_000461,Auto,390.22,Low,Open,2023-08-22 20:57:36.501602,Auto claim - Low severity
CL_000760,PH_000381,Life,296.04,Low,Closed,2023-03-25 20:57:36.501602,Life claim - Low severity
CL_000761,PH_000782,Auto,365.99,Low,Open,2025-04-15 20:57:36.501602,Auto claim - Low severity
CL_000762,PH_000588,Property,532.37,Low,Closed,2024-12-12 20:57:36.501602,Property claim - Low severity
CL_000763,PH_000543,Auto,336.99,Low,Closed,2023-08-30 20:57:36.501602,Auto claim - Low severity
CL_000764,PH_000408,Auto,1656.33,High,Closed,2023-12-16 20:57:36.501602,Auto claim - High severity
CL_000765,PH_000666,Property,357.33,Low,Closed,2024-02-27 20:57:36.501602,Property claim - Low severity
CL_000766,PH_000256,Auto,691.31,Low,Closed,2025-01-30 20:57:36.501602,Auto claim - Low severity
CL_000767,PH_000027,Health,855.18,Medium,Open,2021-08-05 20:57:36.501602,Health claim - Medium severity
CL_000768,PH_000191,Property,836.16,Medium,Closed,2022-12-02 20:57:36.501602,Property claim - Medium severity
CL_000769,PH_000531,Property,330.42,Low,Open,2023-07-20 20:57:36.501602,Property claim - Low severity
CL_000770,PH_000936,Auto,536.44,Low,Under Review,2022-07-27 20:57:36.501602,Auto claim - Low severity
CL_000771,PH_000121,Health,1379.93,Medium,Closed,2024-04-01 20:57:36.501602,Health claim - Medium severity
CL_000772,PH_000794,Property,287.7,Low,Closed,2024-04-04 20:57:36.501602,Property claim - Low severity
CL_000773,PH_000721,Auto,806.28,Low,Under Review,2023-03-21 20:57:36.501602,Auto claim - Low severity
CL_000774,PH_000220,Health,447.52,Low,Closed,2022-04-15 20:57:36.501602,Health claim - Low severity
CL_000775,PH_000293,Auto,283.22,Medium,Under Review,2021-10-29 20:57:36.501602,Auto claim - Medium severity
CL_000776,PH_000939,Auto,270.0,Low,Under Review,2022-12-19 20:57:36.501602,Auto claim - Low severity
CL_000777,PH_000205,Auto,3355.93,Medium,Closed,2025-01-11 20:57:36.501602,Auto claim - Medium severity
CL_000778,PH_000139,Property,1322.92,Medium,Open,2020-12-08 20:57:36.501602,Property claim - Medium severity
CL_000779,PH_000076,Property,530.83,Medium,Denied,2023-03-09 20:57:36.501602,Property claim - Medium severity
CL_000780,PH_000177,Life,578.91,Low,Closed,2021-09-20 20:57:36.501602,Life claim - Low severity
CL_000781,PH_000456,Auto,1074.03,Medium,Closed,2025-03-24 20:57:36.501602,Auto claim - Medium severity
CL_000782,PH_000830,Disability,521.72,Low,Closed,2021-11-23 20:57:36.501602,Disability claim - Low severity
CL_000783,PH_000991,Auto,762.25,Medium,Closed,2020-12-23 20:57:36.501602,Auto claim - Medium severity
CL_000784,PH_000328,Auto,3410.14,High,Closed,2021-12-22 20:57:36.501602,Auto claim - High severity
CL_000785,PH_000356,Property,500.52,Low,Open,2021-09-27 20:57:36.501602,Property claim - Low severity
CL_000786,PH_000067,Property,288.27,Low,Closed,2022-08-20 20:57:36.501602,Property claim - Low severity
CL_000787,PH_000556,Auto,9188.86,Critical,Closed,2024-02-03 20:57:36.502600,Auto claim - Critical severity
CL_000788,PH_000913,Life,1693.84,Medium,Closed,2024-01-14 20:57:36.502600,Life claim - Medium severity
CL_000789,PH_000872,Life,203.28,Low,Closed,2024-11-01 20:57:36.502600,Life claim - Low severity
CL_000790,PH_000729,Auto,766.36,Medium,Open,2021-09-27 20:57:36.502600,Auto claim - Medium severity
CL_000791,PH_000950,Auto,4240.32,High,Open,2021-10-16 20:57:36.502600,Auto claim - High severity
CL_000792,PH_000654,Life,1116.75,Low,Under Review,2024-09-28 20:57:36.502600,Life claim - Low severity
CL_000793,PH_000813,Property,1149.8,Medium,Closed,2023-09-10 20:57:36.502600,Property claim - Medium severity
CL_000794,PH_000521,Auto,337.24,Low,Closed,2024-06-17 20:57:36.502600,Auto claim - Low severity
CL_000795,PH_000125,Auto,561.64,Low,Closed,2024-08-04 20:57:36.502600,Auto claim - Low severity
CL_000796,PH_000812,Life,577.7,Low,Closed,2024-12-09 20:57:36.502600,Life claim - Low severity
CL_000797,PH_000243,Auto,3007.62,Medium,Denied,2021-04-15 20:57:36.502600,Auto claim - Medium severity
CL_000798,PH_000506,Health,1639.99,High,Closed,2025-07-28 20:57:36.502600,Health claim - High severity
CL_000799,PH_000370,Property,4672.1,High,Under Review,2022-08-12 20:57:36.502600,Property claim - High severity
CL_000800,PH_000587,Property,432.06,Low,Closed,2023-08-26 20:57:36.502600,Property claim - Low severity
CL_000801,PH_000479,Health,394.88,Low,Closed,2021-03-19 20:57:36.502600,Health claim - Low severity
CL_000802,PH_000565,Auto,1181.13,Medium,Closed,2024-12-28 20:57:36.502600,Auto claim - Medium severity
CL_000803,PH_000627,Auto,133.78,Low,Closed,2020-10-05 20:57:36.502600,Auto claim - Low severity
CL_000804,PH_000089,Health,4451.11,High,Under Review,2025-05-08 20:57:36.502600,Health claim - High severity
CL_000805,PH_000317,Property,1050.55,Medium,Closed,2023-06-27 20:57:36.502600,Property claim - Medium severity
CL_000806,PH_000735,Property,326.99,Low,Closed,2021-09-08 20:57:36.502600,Property claim - Low severity
CL_000807,PH_000491,Property,403.54,Low,Denied,2022-10-09 20:57:36.502600,Property claim - Low severity
CL_000808,PH_000421,Auto,1201.45,Medium,Closed,2021-05-28 20:57:36.502600,Auto claim - Medium severity
CL_000809,PH_000420,Health,1635.89,Medium,Open,2021-02-06 20:57:36.502600,Health claim - Medium severity
CL_000810,PH_000589,Health,745.05,Medium,Closed,2025-04-21 20:57:36.502600,Health claim - Medium severity
CL_000811,PH_000129,Disability,209.59,Low,Closed,2023-12-10 20:57:36.502600,Disability claim - Low severity
CL_000812,PH_000658,Health,2958.72,High,Closed,2025-04-21 20:57:36.502600,Health claim - High severity
CL_000813,PH_000461,Property,742.75,Low,Open,2023-02-08 20:57:36.502600,Property claim - Low severity
CL_000814,PH_000697,Life,10318.79,Critical,Denied,2022-10-26 20:57:36.502600,Life claim - Critical severity
CL_000815,PH_000353,Health,204.56,Low,Denied,2024-12-31 20:57:36.502600,Health claim - Low severity
CL_000816,PH_000900,Health,292.84,Low,Closed,2021-01-26 20:57:36.502600,Health claim - Low severity
CL_000817,PH_000799,Health,4782.04,Medium,Under Review,2022-08-17 20:57:36.502600,Health claim - Medium severity
CL_000818,PH_000656,Auto,349.81,Low,Closed,2022-06-04 20:57:36.502600,Auto claim - Low severity
CL_000819,PH_000187,Property,606.7,Low,Open,2021-05-31 20:57:36.502600,Property claim - Low severity
CL_000820,PH_000990,Health,294.54,Low,Denied,2024-12-29 20:57:36.502600,Health claim - Low severity
CL_000821,PH_000444,Life,2203.14,High,Closed,2022-11-25 20:57:36.503601,Life claim - High severity
CL_000822,PH_000933,Auto,871.83,Medium,Closed,2020-11-06 20:57:36.503601,Auto claim - Medium severity
CL_000823,PH_000057,Life,462.5,Low,Closed,2021-01-21 20:57:36.503601,Life claim - Low severity
CL_000824,PH_000128,Health,1830.48,High,Closed,2022-10-24 20:57:36.503601,Health claim - High severity
CL_000825,PH_000157,Auto,708.55,Low,Closed,2024-01-06 20:57:36.503601,Auto claim - Low severity
CL_000826,PH_000169,Auto,512.65,Low,Under Review,2024-10-23 20:57:36.503601,Auto claim - Low severity
CL_000827,PH_000331,Property,4192.27,High,Closed,2021-09-28 20:57:36.503601,Property claim - High severity
CL_000828,PH_000231,Property,1741.48,Medium,Closed,2023-10-12 20:57:36.503601,Property claim - Medium severity
CL_000829,PH_000971,Property,970.05,Medium,Closed,2022-10-23 20:57:36.503601,Property claim - Medium severity
CL_000830,PH_000917,Auto,685.51,Medium,Closed,2024-02-16 20:57:36.503601,Auto claim - Medium severity
CL_000831,PH_000867,Property,259.31,Low,Closed,2025-04-11 20:57:36.503601,Property claim - Low severity
CL_000832,PH_000257,Property,2342.39,High,Closed,2024-08-13 20:57:36.503601,Property claim - High severity
CL_000833,PH_000651,Auto,280.29,Low,Closed,2022-08-18 20:57:36.503601,Auto claim - Low severity
CL_000834,PH_000282,Disability,192.55,Low,Closed,2025-01-06 20:57:36.503601,Disability claim - Low severity
CL_000835,PH_000641,Health,2257.28,High,Closed,2024-01-08 20:57:36.503601,Health claim - High severity
CL_000836,PH_000630,Health,301.4,Low,Closed,2022-09-23 20:57:36.503601,Health claim - Low severity
CL_000837,PH_000096,Health,584.18,Low,Closed,2022-11-25 20:57:36.503601,Health claim - Low severity
CL_000838,PH_000657,Health,875.34,Medium,Closed,2024-10-09 20:57:36.503601,Health claim - Medium severity
CL_000839,PH_000607,Property,286.73,Low,Closed,2022-06-18 20:57:36.503601,Property claim - Low severity
CL_000840,PH_000158,Property,425.04,Low,Under Review,2024-10-04 20:57:36.503601,Property claim - Low severity
CL_000841,PH_000675,Auto,2105.05,High,Closed,2022-03-21 20:57:36.503601,Auto claim - High severity
CL_000842,PH_000738,Auto,2075.0,High,Closed,2022-04-29 20:57:36.503601,Auto claim - High severity
CL_000843,PH_000346,Health,1543.34,Medium,Closed,2020-12-29 20:57:36.503601,Health claim - Medium severity
CL_000844,PH_000947,Health,154.92,Low,Closed,2022-07-23 20:57:36.503601,Health claim - Low severity
CL_000845,PH_000043,Property,1195.76,Medium,Closed,2021-02-02 20:57:36.503601,Property claim - Medium severity
CL_000846,PH_000885,Auto,2248.54,High,Open,2025-07-23 20:57:36.503601,Auto claim - High severity
CL_000847,PH_000084,Auto,282.03,Low,Closed,2025-06-18 20:57:36.503601,Auto claim - Low severity
CL_000848,PH_000972,Property,558.46,Medium,Denied,2022-02-14 20:57:36.503601,Property claim - Medium severity
CL_000849,PH_000790,Disability,1535.31,Medium,Closed,2022-06-26 20:57:36.503601,Disability claim - Medium severity
CL_000850,PH_000272,Auto,896.91,Medium,Under Review,2022-01-25 20:57:36.503601,Auto claim - Medium severity
CL_000851,PH_000216,Health,530.89,Low,Closed,2021-06-02 20:57:36.503601,Health claim - Low severity
CL_000852,PH_000586,Life,400.04,Low,Closed,2023-05-20 20:57:36.503601,Life claim - Low severity
CL_000853,PH_000633,Property,459.02,Low,Closed,2022-02-19 20:57:36.503601,Property claim - Low severity
CL_000854,PH_000032,Auto,2245.4,Medium,Under Review,2022-12-05 20:57:36.503601,Auto claim - Medium severity
CL_000855,PH_000911,Auto,480.85,Low,Closed,2022-03-15 20:57:36.503601,Auto claim - Low severity
CL_000856,PH_000559,Property,437.83,Low,Closed,2024-02-04 20:57:36.504603,Property claim - Low severity
CL_000857,PH_000658,Health,1751.24,Medium,Closed,2024-01-10 20:57:36.504603,Health claim - Medium severity
CL_000858,PH_000495,Auto,894.94,Low,Closed,2024-05-06 20:57:36.504603,Auto claim - Low severity
CL_000859,PH_000825,Auto,672.02,Medium,Open,2021-03-11 20:57:36.504603,Auto claim - Medium severity
CL_000860,PH_000702,Property,411.9,Low,Open,2023-06-11 20:57:36.504603,Property claim - Low severity
CL_000861,PH_000305,Health,2755.58,High,Closed,2023-03-06 20:57:36.504603,Health claim - High severity
CL_000862,PH_000075,Property,149.23,Low,Closed,2021-11-09 20:57:36.504603,Property claim - Low severity
CL_000863,PH_000062,Health,587.59,Low,Denied,2024-10-31 20:57:36.504603,Health claim - Low severity
CL_000864,PH_000451,Property,912.4,Low,Closed,2023-05-22 20:57:36.504603,Property claim - Low severity
CL_000865,PH_000496,Auto,343.15,Low,Under Review,2023-02-11 20:57:36.504603,Auto claim - Low severity
CL_000866,PH_000209,Health,815.01,Medium,Closed,2023-10-24 20:57:36.504603,Health claim - Medium severity
CL_000867,PH_000622,Life,2993.01,High,Closed,2024-11-29 20:57:36.504603,Life claim - High severity
CL_000868,PH_000321,Auto,582.7,Low,Open,2020-11-20 20:57:36.504603,Auto claim - Low severity
CL_000869,PH_000736,Auto,526.72,Low,Closed,2023-12-06 20:57:36.504603,Auto claim - Low severity
CL_000870,PH_000752,Auto,184.72,Low,Closed,2020-11-22 20:57:36.504603,Auto claim - Low severity
CL_000871,PH_000354,Life,216.33,Low,Closed,2023-06-26 20:57:36.504603,Life claim - Low severity
CL_000872,PH_000134,Property,778.88,Medium,Closed,2021-06-15 20:57:36.504603,Property claim - Medium severity
CL_000873,PH_000380,Health,267.35,Low,Denied,2022-10-31 20:57:36.504603,Health claim - Low severity
CL_000874,PH_000576,Auto,2825.87,High,Denied,2025-02-14 20:57:36.504603,Auto claim - High severity
CL_000875,PH_000327,Auto,619.67,Low,Closed,2024-05-12 20:57:36.504603,Auto claim - Low severity
CL_000876,PH_000478,Auto,11437.3,Critical,Closed,2025-01-12 20:57:36.504603,Auto claim - Critical severity
CL_000877,PH_000274,Disability,1451.54,Medium,Open,2023-03-14 20:57:36.504603,Disability claim - Medium severity
CL_000878,PH_000254,Auto,374.39,Low,Closed,2024-12-05 20:57:36.504603,Auto claim - Low severity
CL_000879,PH_000100,Auto,450.28,Low,Closed,2025-06-08 20:57:36.504603,Auto claim - Low severity
CL_000880,PH_000298,Property,1946.54,High,Denied,2023-07-26 20:57:36.504603,Property claim - High severity
CL_000881,PH_000885,Property,358.55,Low,Closed,2022-04-08 20:57:36.504603,Property claim - Low severity
CL_000882,PH_000429,Health,969.15,Medium,Closed,2024-04-29 20:57:36.504603,Health claim - Medium severity
CL_000883,PH_000986,Life,858.01,Low,Closed,2020-11-12 20:57:36.504603,Life claim - Low severity
CL_000884,PH_000924,Health,2899.02,High,Closed,2024-10-27 20:57:36.504603,Health claim - High severity
CL_000885,PH_000834,Auto,431.98,Low,Under Review,2023-11-19 20:57:36.504603,Auto claim - Low severity
CL_000886,PH_000957,Life,3131.29,High,Closed,2022-06-24 20:57:36.504603,Life claim - High severity
CL_000887,PH_000739,Auto,8962.14,Critical,Closed,2023-12-19 20:57:36.504603,Auto claim - Critical severity
CL_000888,PH_000195,Life,921.96,Low,Under Review,2021-06-10 20:57:36.504603,Life claim - Low severity
CL_000889,PH_000164,Property,724.98,Low,Closed,2022-12-04 20:57:36.504603,Property claim - Low severity
CL_000890,PH_000528,Auto,397.77,Medium,Closed,2023-02-06 20:57:36.505601,Auto claim - Medium severity
CL_000891,PH_000511,Auto,5516.06,Critical,Denied,2020-10-15 20:57:36.505601,Auto claim - Critical severity
CL_000892,PH_000316,Health,430.3,Low,Closed,2022-12-06 20:57:36.505601,Health claim - Low severity
CL_000893,PH_000024,Life,436.9,Low,Closed,2025-03-19 20:57:36.505601,Life claim - Low severity
CL_000894,PH_000968,Property,3008.54,High,Under Review,2023-07-07 20:57:36.505601,Property claim - High severity
CL_000895,PH_000518,Property,569.0,Low,Under Review,2023-02-26 20:57:36.505601,Property claim - Low severity
CL_000896,PH_000990,Property,474.59,Medium,Open,2024-05-14 20:57:36.505601,Property claim - Medium severity
CL_000897,PH_000221,Auto,1257.71,Low,Closed,2022-06-13 20:57:36.505601,Auto claim - Low severity
CL_000898,PH_000362,Health,396.99,Low,Closed,2025-06-12 20:57:36.505601,Health claim - Low severity
CL_000899,PH_000052,Life,1651.13,High,Denied,2024-02-21 20:57:36.505601,Life claim - High severity
CL_000900,PH_000507,Life,283.18,Low,Under Review,2022-05-15 20:57:36.505601,Life claim - Low severity
CL_000901,PH_000904,Health,1139.52,Medium,Under Review,2020-12-28 20:57:36.505601,Health claim - Medium severity
CL_000902,PH_000670,Property,840.44,Medium,Closed,2021-12-12 20:57:36.505601,Property claim - Medium severity
CL_000903,PH_000482,Auto,15281.59,Critical,Under Review,2024-02-12 20:57:36.505601,Auto claim - Critical severity
CL_000904,PH_000550,Auto,161.86,Low,Closed,2025-09-03 20:57:36.505601,Auto claim - Low severity
CL_000905,PH_000868,Disability,3291.27,High,Open,2025-02-11 20:57:36.505601,Disability claim - High severity
CL_000906,PH_000442,Life,341.19,Low,Closed,2024-12-19 20:57:36.505601,Life claim - Low severity
CL_000907,PH_000904,Auto,10421.42,High,Closed,2024-03-27 20:57:36.505601,Auto claim - High severity
CL_000908,PH_000745,Auto,624.84,Medium,Open,2023-09-01 20:57:36.505601,Auto claim - Medium severity
CL_000909,PH_000783,Auto,363.15,Low,Open,2023-06-17 20:57:36.505601,Auto claim - Low severity
CL_000910,PH_000375,Health,217.4,Low,Closed,2025-06-19 20:57:36.505601,Health claim - Low severity
CL_000911,PH_000411,Auto,1511.93,Medium,Closed,2025-06-07 20:57:36.505601,Auto claim - Medium severity
